url,name,MaSanPham,author,NXB,NgayPhatHanh,kichthuoc,sotrang,gioithieu,giatien
http://nhanam.com.vn/sach/19379/bang-dang-nua-dem,Băng đảng Nửa đêm ,8935235227262,David Walliams,Hội nhà văn,Ngày phát hành: 11-08-2020,Kích thước: 14 x 20.5 cm,Số trang: 444,Tác phẩm hài hước siêu hấp dẫn mới nhất của nhà văn thiếu nhi Anh ăn khách David Walliams.,135.000đ
http://nhanam.com.vn/sach/19403/phat-trien-tri-tue-cam-xuc---con-duoc-la-chin,Phát triển trí tuệ cảm xúc - Con được là chính mình!,8935235227491,Jayneen Sanders,Dân Trí,Ngày phát hành: 24-08-2020,Kích thước: 18x24 cm,Số trang: 40,"Bộ sách thiết thực này là kết hợp giữa những minh họa trực quan cao độ và chủ đề giáo dục trọng yếu. Tất các cuốn sách trong bộ đều có Phần câu hỏi thảo luận để hỗ trợ phụ huynh khơi gợi và dẫn dắt những cuộc trò chuyện với trẻ về cảm xúc, nỗi lo lắng, thất bại, sự tử tế, bảo vệ thân thể, bình đẳng giới và đa dạng giới,... Bộ sách là công cụ giúp trẻ nói lên tiếng nói của mình và khuyến khích trẻ tham gia chủ động, tích cực vào việc học hỏi.",50.000đ
http://nhanam.com.vn/sach/19333/hoi-dap-cung-em--that-vay-sao,Hỏi đáp cùng em- Thật vậy sao? ,8935235226722,Valentin Verthé,Thế Giới,Ngày phát hành: 22-06-2020,Kích thước: 14x20.5 cm,Số trang: 112,"3 cuốn tiếp theo trong series Hỏi đáp cùng em trứ danh của NXB Larrouse, nhà xuất bản sách kiến thức thiếu nhi hàng đầu nước Pháp.",219.000đ
http://nhanam.com.vn/sach/19334/hoi-dap-cung-em---lai-la-cac-cau-hoi-vi-sao,Hỏi đáp cùng em - Lại là các câu hỏi vì sao,8935235226715,Isabelle Fougère,Thế Giới,Ngày phát hành: 22-06-2020,Kích thước: 14 x 20.5 cm,Số trang: 112,"3 cuốn tiếp theo trong series Hỏi đáp cùng em trứ danh của NXB Larrouse, nhà xuất bản sách kiến thức thiếu nhi hàng đầu nước Pháp.",219.000đ
http://nhanam.com.vn/sach/19404/phat-trien-tri-tue-cam-xuc--cam-xuc-cua-con-m,Phát triển trí tuệ cảm xúc- Cảm xúc của con màu gì?,8935235227446,Jayneen Sanders,Dân Trí,Ngày phát hành: 24-08-2020,Kích thước: 18x24 cm,Số trang: 40,PHÁT TRIỂN TRÍ TUỆ CẢM XÚC - hành trang tâm lý vững vàng cho con.,50.000đ
http://nhanam.com.vn/sach/19332/hoi-dap-cung-em---van-vat-hoat-dong-the-nao,Hỏi đáp cùng em -  Vạn vật hoạt động thế nào?  ,8935235226708,Sophie De Mullenheim,Thế Giới,Ngày phát hành: 22-06-2020,Kích thước: 14x20.5 cm,Số trang: 112,"3 cuốn tiếp theo trong series Hỏi đáp cùng em trứ danh của NXB Larrouse, nhà xuất bản sách kiến thức thiếu nhi hàng đầu nước Pháp.",219.000đ
http://nhanam.com.vn/sach/19348/phat-trien-ky-nang-tu-duy-phan-bien---lop-5-n,Phát triển kỹ năng tư duy phản biện – Lớp 5 nâng cao,8935235227026,NXB Evan-Moor,Dân Trí,Ngày phát hành: 23-07-2020,Kích thước: 20x26 cm,Số trang: 144,Nhã Nam thiếu nhi | SÁCH TƯƠNG TÁC CHƠI VÀ HỌC,119.000đ
http://nhanam.com.vn/sach/19347/phat-trien-ky-nang-tu-duy-phan-bien---lop-5,Phát triển kỹ năng tư duy phản biện – Lớp 5,8935235227019,NXB Evan-Moor,Dân Trí,Ngày phát hành: 23-07-2020,Kích thước: 20x26 cm,Số trang: 144,Nhã Nam thiếu nhi | SÁCH TƯƠNG TÁC CHƠI VÀ HỌC,119.000đ
http://nhanam.com.vn/sach/19378/xuong-sang-tao-ron-rang--moi-ngay-nan-not-mot,Xưởng sáng tạo rộn ràng- Mỗi ngày nắn nót một bức tranh,8935235227231,Sam Smith viết lời Michael Hill - Sharon Cooper thiết kế,Dân Trí,Ngày phát hành: 07-08-2020,Kích thước: 18x23cm,Số trang: 368,Ngập tràn các hoạt động sáng tạo cho bạn nhỏ 3+.,169.000đ
http://nhanam.com.vn/sach/19359/pollyanna---mat-troi-be-con-tb-2020,Pollyanna - mặt trời bé con (TB 2020),8935235227385,Eleanor H. Potter,Hà Nội,Ngày phát hành: 24-07-2020,"Kích thước: 13 X 20,5 cm",Số trang: 254,"Có gì đáng mừng khi ta nhận ra được một cặp nạng trong khi đang tha thiết mogn chờ một cô búp bê? Có gì đáng mừng khi...cha ta mất. ta cô đơn côi cút trên cõi đời này, phải đi một chuyến tàu dài dằng dặc đến sống với người dì nghiêm khắc Polly? Vui sao được khi ta phải ở trong một căn phòng áp mái sơ sài nóng nực, phải tuân thủ vô số ""trách nhiệm"" mỗi ngày, gặp tai nạn nằm liệt giường không đi lại được nữa... Vậy mà với trái tim lạc quan và trong sáng vô ngần, Pollyanna như một mặt trời bé con đã làm sáng bừng  cuộc đời tưởng chừng đầy bi kịch u ám của chính cô bé, đồng thời đem lại ánh sáng rạng rỡ đến cho bao mảnh đời bất hạnh xung quanh.",68.000đ
http://nhanam.com.vn/sach/19346/phat-trien-ky-nang-tu-duy-phan-bien---lop-4,Phát triển kỹ năng tư duy phản biện – Lớp 4,8935235227002,NXB Evan-Moor,Dân Trí,Ngày phát hành: 23-07-2020,Kích thước: 20x26 cm,Số trang: 144,Nhã Nam thiếu nhi | SÁCH TƯƠNG TÁC CHƠI VÀ HỌC,119.000đ
http://nhanam.com.vn/sach/19377/xuong-sang-tao-ron-rang--moi-ngay-nguech-ngoa,Xưởng sáng tạo rộn ràng- Mỗi ngày nguệch ngoạc một bức vẽ,8935235227248,Phil Clarke viết lời Michael Hill - Laura Hammonds thiết kế,Dân Trí,Ngày phát hành: 07-08-2020,Kích thước: 18x23cm,Số trang: 368,Ngập tràn các hoạt động sáng tạo cho bạn nhỏ 3+.,169.000đ
http://nhanam.com.vn/sach/25476/giao-duc-gioi-tinh-nhi-dong---con-trai-con-ga,"Giáo dục giới tính nhi đồng - con trai, con gái khác nhau ạ?",8935235229983,Tam Tam,Hà Nội,Ngày phát hành: 27-04-2021,Kích thước: 25x24 cm,Số trang: 32,,52.000đ
http://nhanam.com.vn/sach/19275/cool-series---khoa-hoc-cuc-ngau,Cool Series - Khoa học cực ngầu,8935235225947,Daniel Tatarsky,Thế Giới,Ngày phát hành: 31-12-2020,"Kích thước: 20,5 x 15,5",Số trang: 112,"Khoa học có thể rất bất ngờ, hấp dẫn, và tất nhiên rất “ngầu”. Sách này giới thiệu 50 trò chơi minh chứng cho sự kỳ thú ấy. Và tuyệt nhất là bạn có thể thực hiện tất cả những trò này tại nhà một cách an toàn với sự hỗ trợ của người lớn.",89.000đ
http://nhanam.com.vn/sach/26436/nho-bo-o-xa-qua,Nhỡ bố ở xa quá,8935235229969,Astrid Desbordes - Pauline Martin,Hà Nội,Ngày phát hành: 29-04-2021,Kích thước: 20.5x23.5 cm,Số trang: 40,,69.000đ
http://nhanam.com.vn/sach/25466/lu-tre-hu-nhat-qua-dat-2,Lũ trẻ hư nhất quả đất 2,8935235228405,David Walliams,Hội nhà văn,Ngày phát hành: 30-04-2021,Kích thước: 16x20.5 cm,Số trang: 286,Lũ trẻ hư nhất quả đất - Bestseller hài hước SỐ MỘT nước Anh,185.000đ
http://nhanam.com.vn/sach/31440/gi-gi-gi-gi-cai-gi-cung-biet---danh-cho-lop-1,Gi gỉ gì gi cái gì cũng biết - Dành cho lớp 1 (TB),8935235231542,Mima Noyuri,Thế Giới,Ngày phát hành: 27-08-2021,Kích thước: 16x20.5 cm,Số trang: 180,Có biết bao điều bất ngờ sau những câu hỏi “vì sao?”,109.000đ
http://nhanam.com.vn/sach/34475/ehon-ky-nang-song---chao-hoi-lich-su,Ehon kỹ năng sống - Chào hỏi lịch sự,8935235232068,Jinco,Lao động,Ngày phát hành: 15-12-2021,Kích thước: 14 x 14 cm,Số trang: 20,25 câu chào hỏi,59.000đ
http://nhanam.com.vn/sach/19183/sach-tuong-tac-vua-hoc-vua-choi--thien-nhien,Sách tương tác vừa học vừa chơi -Thiên nhiên muôn màu,8935235225145,Rebecca Gilpin - Erica Harrison,Dân Trí,Ngày phát hành: 17-02-2020,Kích thước: 21.5x25 cm,Số trang: 64,"Cuốn sách tương tác toàn diện này tập hợp nhiều trò chơi đa dạng, giúp em tăng cường khả năng sáng tạo, tư duy, làm toán, đọc chữ. Các em có thể gặp ở đây những trò chơi thú vị, như tập nối điểm theo số, tập tô màu theo hình có sẵn, vẽ theo chủ đề, dán sticker, làm phép tính, giải đố, tìm điểm khác biệt,... Sách được thiết kế khoa học, các bài tập có nhiều tình huống gần gũi, dễ hiểu, được minh họa bằng những hình vẽ sinh động, màu sắc tươi tắn. Ở giữa sách còn có các trang sticker nữa (có thể bóc ra dán lại nhiều lần mà không làm rách giấy!). Cuốn sách vui vẻ này sẽ bầu bạn cùng em những ngày cuối tuần mưa gió, hoặc những khi bố mẹ bận rộn. Bất cứ lúc nào chúng mình cũng có thể tự mang lại niềm vui cho bản thân nhỉ! ",79.000đ
http://nhanam.com.vn/sach/19182/sach-tuong-tac-vua-hoc-vua-choi---khung-long,Sách tương tác vừa học vừa chơi - Khủng long kỳ thú ,8935235225121,Rebecca Gilpin - Erica Harrison,Dân Trí,Ngày phát hành: 17-02-2020,Kích thước: 21.5x25 cm,Số trang: 64,"Cuốn sách tương tác toàn diện này tập hợp nhiều trò chơi đa dạng, giúp em tăng cường khả năng sáng tạo, tư duy, làm toán, đọc chữ. Các em có thể gặp ở đây những trò chơi thú vị, như tập nối điểm theo số, tập tô màu theo hình có sẵn, vẽ theo chủ đề, dán sticker, làm phép tính, giải đố, tìm điểm khác biệt,... Sách được thiết kế khoa học, các bài tập có nhiều tình huống gần gũi, dễ hiểu, được minh họa bằng những hình vẽ sinh động, màu sắc tươi tắn. Ở giữa sách còn có các trang sticker nữa (có thể bóc ra dán lại nhiều lần mà không làm rách giấy!). Cuốn sách vui vẻ này sẽ bầu bạn cùng em những ngày cuối tuần mưa gió, hoặc những khi bố mẹ bận rộn. Bất cứ lúc nào chúng mình cũng có thể tự mang lại niềm vui cho bản thân nhỉ! ",79.000đ
http://nhanam.com.vn/sach/34469/hit-ha-mui-dat-nuoc---khong-co-nhieu-cui-kho,Hít hà mùi đất nước - Không có nhiều củi khô đến thế đâu,8935235232532,Mình là Hũ viết,Hà Nội,Ngày phát hành: 31-12-2021,Kích thước: 20x20 cm,Số trang: 20,"“Tôi vốn là một đứa trẻ vùng nông thôn tỉnh Bà Rịa - Vũng Tàu, lớn lên vào những năm đất nước chuyển giao mạnh mẽ. 15 tuổi, tôi rời ba mẹ lên thành phố Vũng Tàu đi học và bị cuốn vào những guồng quay mới mẻ của đô thị. Rất lâu sau, khi tìm lấy lối đi, tôi mới bừng tỉnh và nhận ra rằng mình đã quên mất sự kết nối mạnh mẽ với thiên nhiên, làng mạc và cảnh sắc rất đỗi Việt Nam. Thời gian dạy học, làm công việc bảo tồn, cũng như chạy các chiến dịch bảo vệ môi trường đã cho tôi thấm thía rằng: những hành động làm ảnh hưởng nghiêm trọng đến thiên nhiên đều bắt nguồn từ việc sự mất kết nối ấy.” - tác giả Mình Là Hũ",40.000đ
http://nhanam.com.vn/sach/19188/quan-sat-den-noi-nam-bat-den-chon,"Quan sát đến nơi, nắm bắt đến chốn",8935235225466,Bertrand Fichou - Marc Beynié      Pascal Lemaître minh họa,Thế Giới,Ngày phát hành: 17-02-2020,Kích thước: 19.5x28.5 cm,Số trang: 90,Đây là cuốn sách dành cho tất cả những ai ham thích khoa học! Lấy cảm hứng từ những câu hỏi muôn hình vạn trạng mà các độc giả của tạp chí ,99.000đ
http://nhanam.com.vn/sach/19184/cool-series---thien-nhien-ky-thu,Cool Series - Thiên nhiên kỳ thú,8935235224964,Amy-Jane Beer,Thế Giới,Ngày phát hành: 17-02-2020,Kích thước: 20.5x 15.5 cm,Số trang: 114,Xin chào mừng đến với ,89.000đ
http://nhanam.com.vn/sach/19185/bach-khoa-thu-dau-doi-ve---lich-su-loai-nguoi,Bách khoa thư đầu đời về - Lịch sử loài người,8935235225299,Matthew Oldham ( viết lời),Thế Giới,Ngày phát hành: 17-02-2020,Kích thước: 20.5x24 cm,Số trang: 30, ,99.000đ
http://nhanam.com.vn/sach/19192/sach-tuong-tac-vua-hoc-vua-choi---vu-tru-dieu,Sách tương tác vừa học vừa chơi - Vũ trụ diệu kỳ,8935235225138,Rebecca Gilpin - Erica Harrison,Dân Trí,Ngày phát hành: 17-02-2020,Kích thước: 21.5x 25 cm,Số trang: 65,"Cuốn sách tương tác toàn diện này tập hợp nhiều trò chơi đa dạng, giúp em tăng cường khả năng sáng tạo, tư duy, làm toán, đọc chữ. Các em có thể gặp ở đây những trò chơi thú vị, như tập nối điểm theo số, tập tô màu theo hình có sẵn, vẽ theo chủ đề, dán sticker, làm phép tính, giải đố, tìm điểm khác biệt,... Sách được thiết kế khoa học, các bài tập có nhiều tình huống gần gũi, dễ hiểu, được minh họa bằng những hình vẽ sinh động, màu sắc tươi tắn. Ở giữa sách còn có các trang sticker nữa (có thể bóc ra dán lại nhiều lần mà không làm rách giấy!). Cuốn sách vui vẻ này sẽ bầu bạn cùng em những ngày cuối tuần mưa gió, hoặc những khi bố mẹ bận rộn. Bất cứ lúc nào chúng mình cũng có thể tự mang lại niềm vui cho bản thân nhỉ! ",79.000đ
http://nhanam.com.vn/sach/19195/xin-chao-co-than-chet,"Xin chào cô, Thần Chết!",8935235225589,Pascal Teulade. Jean-Charles Sarrazin,Hà Nội,Ngày phát hành: 22-02-2020,Kích thước: 19x24 cm,Số trang: 36,,49.000đ
http://nhanam.com.vn/sach/19036/nhan-vat-noi-tieng-the-gioi---van-hoa-va-nghe,Nhân vật nổi tiếng thế giới – Văn hóa và nghệ thuật,8935235223691,Renzo Barsotti,Hà Nội,Ngày phát hành: 02-03-2020,Kích thước: 24x31 cm,Số trang: 126,Các hoạt động nghệ thuật và văn hóa giúp chúng ta giải tỏa căng thẳng trong cuộc sống và còn từng bước vun đắp tâm hồn ta.,149.000đ
http://nhanam.com.vn/sach/19035/nhan-vat-noi-tieng-the-gioi---khoa-hoc-va-pha,Nhân vật nổi tiếng thế giới – Khoa học và phát minh,8935235223684,Renzo Barsotti,Hà Nội,Ngày phát hành: 02-03-2020,Kích thước: 24x31 cm,Số trang: 126,"Nhắc đến khoa học, hẳn chúng ta sẽ nghĩ ngay đến kiến thức. Nhưng cuốn sách này không chỉ chứa những kiến thức khô cứng. Sách mở ra cho bạn thấy nhân sinh quan tươi sáng và tinh thần vươn lên của các vĩ nhân, sách còn kể lại những trải nghiệm xây đắp nên sự vĩ đại của họ.",149.000đ
http://nhanam.com.vn/sach/19204/hoc-tu-vung-nhanh-bang-sach-tranh-khong-lo,Học từ vựng nhanh bằng sách tranh khổng lồ,8935235224377,Claire Frossard minh họa,Thế Giới,Ngày phát hành: 29-02-2020,Kích thước: 24.5x30 cm,Số trang: 24,,119.000đ
http://nhanam.com.vn/sach/19209/bo-cau-cuc-thich-nhung-thu-biet-di,Bồ câu cực thích những thứ biết đi!,8935235224780,Mo willems,Hội nhà văn,Ngày phát hành: 12-03-2020,Kích thước: 15x15 cm,Số trang: 10,,45.000đ
http://nhanam.com.vn/sach/19278/em-lam-viec-nha---ehon-ky-nang-song-tb-2020,Em làm việc nhà - Ehon kỹ năng sống (TB 2020),8935235226210,Tatsumi Nagisa - Sumimoto Nanami,Thế Giới,Ngày phát hành: 21-04-2020,Kích thước: 23 x 23,Số trang: 51,"Việc nhà gồm có lau chùi, giặt giũ, dọn dẹp và rất nhiều công việc khác hàng ngày. Cuốn sách này giới thiệu đầy đủ,  các việc nhà và cách thức làm từng việc bằng lời hướng dẫn đơn giản và hình minh họa sinh động, để các bạn nhỏ từ mẫu giáo lớn đến cuối tiểu học đều thực hiện được.",99.000đ
http://nhanam.com.vn/sach/19208/bo-cau-cung-co-cam-xuc-day,Bồ câu cũng có cảm xúc đấy,8935235224773,Mo willems,Hội nhà văn,Ngày phát hành: 12-03-2020,Kích thước: 15x15 cm,Số trang: 10,,45.000đ
http://nhanam.com.vn/sach/19282/than-thoai-hy-lap---bach-khoa-thu-larousse-tb,Thần thoại Hy Lạp - Bách khoa thư Larousse (TB 2020),8935235225916,Nhà  xuất bản Larousse,Thế Giới,Ngày phát hành: 07-05-2020,Kích thước: 22 x 28 cm,Số trang: 134,Bạn có biết các vị thần trên đỉnh Olympe là ai? Héraclès đã phải hoàn thành những chiến công gì? Ulysse đã phải trải qua những thử thách khó khăn ra sao?,177.000đ
http://nhanam.com.vn/sach/19310/mot-tho-be-bong-bong-khac,Một thỏ bé bồng bông khác,8935235224551,Mo willems,Hội nhà văn,Ngày phát hành: 05-06-2020,Kích thước: 28x21 cm,Số trang: 44,Tác giả: Mo Willems,64.000đ
http://nhanam.com.vn/sach/19323/thac-mac-nho-ngo-cung-em--giau-va-ngheo,"Thắc mắc nhỏ, ngỏ cùng em- Giàu và nghèo",8935235226654,Pascale Hédelin,Dân Trí,Ngày phát hành: 10-06-2020,Kích thước: 20.5x20.5 cm,Số trang: 36,"Thắc mắc nhỏ, ngỏ cùng em là bộ sách đến từ nước Pháp, dành cho trẻ từ 6 tuổi trở lên. Sách giải đáp cho những câu hỏi vừa ngây thơ, vừa hóc búa của các em theo cách cơ bản, dễ hiểu cùng minh họa sinh động.",49.000đ
http://nhanam.com.vn/sach/19322/thac-mac-nho-ngo-cung-em--nuoc-tieu-cuc-phan,"Thắc mắc nhỏ, ngỏ cùng em- Nước tiểu, cục phân và gỉ mũi",8935235226623,Sophie Dussaussois,Dân Trí,Ngày phát hành: 10-06-2020,Kích thước: 20.5x20.5 cm,Số trang: 36,"Thắc mắc nhỏ, ngỏ cùng em là bộ sách đến từ nước Pháp, dành cho trẻ từ 6 tuổi trở lên. Sách giải đáp cho những câu hỏi vừa ngây thơ, vừa hóc búa của các em theo cách cơ bản, dễ hiểu cùng minh họa sinh động.",49.000đ
